Name,Business Id,Rating,Url,State,Country,Latitude,Longitude,Lookup,Concatenated Key,Check
Branch Brook Park,JG3WkJKLsubymoum1q21dg,4.5,https://www.yelp.com/biz/branch-brook-park-newark?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.75,-74.18,#N/A,40.75-74.18,#N/A
Kingsland Park,6QuKw1xBiocT2hcmxTfH7g,4.5,https://www.yelp.com/biz/kingsland-park-nutley?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.82,-74.15,#N/A,40.82-74.15,#N/A
South Mountain Reservation,uri07mm-ffMohsZmX4-eZw,4.5,https://www.yelp.com/biz/south-mountain-reservation-short-hills?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.76,-74.28,#N/A,40.76-74.28,#N/A
Riverbank Park,qW8PEJNTupgazcYLKx0rLA,4.5,https://www.yelp.com/biz/riverbank-park-newark?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.73,-74.15,#N/A,40.73-74.15,#N/A
Pier A Park,ZjEOZXM8nZYG8D_-7L0uxQ,4.5,https://www.yelp.com/biz/pier-a-park-hoboken?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.74,-74.03,#N/A,40.74-74.03,#N/A
Garret Mountain Reservation,5rnQc2EQB4Y9YFIjPyJlyg,4,https://www.yelp.com/biz/garret-mountain-reservation-woodland-park?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.88,-74.22,#N/A,40.88-74.22,#N/A
Richard W. DeKorte Park,7LCWIqnRVKp4r5e43P4rvQ,4.5,https://www.yelp.com/biz/richard-w-dekorte-park-lyndhurst?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.79,-74.1,#N/A,40.79-74.1,#N/A
Rahway River Park,a3SENMxQJywCsSrsXTtikw,4,https://www.yelp.com/biz/rahway-river-park-rahway?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.62,-74.29,#N/A,40.62-74.29,#N/A
Liberty State Park,OnidtGyzl1rNh9OyGsY85Q,4.5,https://www.yelp.com/biz/liberty-state-park-jersey-city?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.7,-74.05,#N/A,40.7-74.05,#N/A
Governors Island National Monument,NU0PxRWTYoLKZRTy9JT_jg,4.5,https://www.yelp.com/biz/governors-island-national-monument-new-york?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.69,-74.02,Governors Island National Monument,40.69-74.02,40.69-74.02
Cliffside Park Borough of,_7Rn-iGEtv2gJ1We_dAftw,5,https://www.yelp.com/biz/cliffside-park-borough-of-cliffside-park?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.82,-73.99,#N/A,40.82-73.99,#N/A
Liberty Harbor RV,vGO5O5MQuUTA83QfE9QBWw,2.5,https://www.yelp.com/biz/liberty-harbor-rv-jersey-city?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.71,-74.04,#N/A,40.71-74.04,#N/A
Veterans Memorial Park,Yw_EAO1KWM4MJXPQxUBOyQ,4,https://www.yelp.com/biz/veterans-memorial-park-newark?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.74,-74.18,#N/A,40.74-74.18,#N/A
The Queen Elizabeth II September 11th Garden,UMgivwsBSeUe1yXgtsiu9g,4,https://www.yelp.com/biz/the-queen-elizabeth-ii-september-11th-garden-new-york-3?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.7,-74.01,#N/A,40.7-74.01,#N/A
Empire State Trail,RdsYE8JIiSjpzdLJ6Ytb2A,4,https://www.yelp.com/biz/empire-state-trail-new-york?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.72,-74.01,#N/A,40.72-74.01,#N/A
Sunset Park,tGUT0YuByQDWqvmgofwPjA,4,https://www.yelp.com/biz/sunset-park-brooklyn?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.65,-74,#N/A,40.65-74,#N/A
Anderson Park,aA_4iy_1E6WcdSigehlwuw,4,https://www.yelp.com/biz/anderson-park-montclair?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.84,-74.21,#N/A,40.84-74.21,#N/A
9/11 Memorial Park,TFLcDuBpk-abVz7YpVQ1NQ,5,https://www.yelp.com/biz/9-11-memorial-park-cranford?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.66,-74.3,#N/A,40.66-74.3,#N/A
Petroglyph National Monument,tJ90qGcSGrXgezx7eBKl8A,4,https://www.yelp.com/biz/petroglyph-national-monument-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.14,-106.71,Petroglyph National Monument,35.14-106.71,#N/A
Cibola National Forest,Re4EYCn5WGEGi7RQAGgT4w,4.5,https://www.yelp.com/biz/cibola-national-forest-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.15,-106.61,#N/A,35.15-106.61,#N/A
Boca Negra Canyon,IT9aITjCrl-EiJni6eVl9w,4.5,https://www.yelp.com/biz/boca-negra-canyon-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.16,-106.72,#N/A,35.16-106.72,#N/A
NomadLand RV Stay Albuquerque,eHX5K_0WjQNtMy5Pl_Q4xQ,5,https://www.yelp.com/biz/nomadland-rv-stay-albuquerque-no-title?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.11,-106.73,#N/A,35.11-106.73,#N/A
Paseo del Bosque Trail,3RcDuRFA0Px_eOqr_Dqd3w,4.5,https://www.yelp.com/biz/paseo-del-bosque-trail-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.09,-106.67,#N/A,35.09-106.67,#N/A
Sandia Peak Tramway,VguIXyuN__eK5T8AibwdqQ,4,https://www.yelp.com/biz/sandia-peak-tramway-albuquerque-4?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.19,-106.48,#N/A,35.19-106.48,#N/A
Three Sisters Volcanoes,D6UG3brFoQcxvYjPxbK2Vg,4,https://www.yelp.com/biz/three-sisters-volcanoes-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.14,-106.78,#N/A,35.14-106.78,#N/A
American RV Resort,0TQei5QJMXWYmpYEGs2VqA,3.5,https://www.yelp.com/biz/american-rv-resort-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.06,-106.8,#N/A,35.06-106.8,#N/A
La Luz Trail,AtLwJQ8B3Orx_6q6J-fQxA,4.5,https://www.yelp.com/biz/la-luz-trail-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.18,-106.52,#N/A,35.18-106.52,#N/A
Piedras Marcadas Canyon,kmuu4uerxIS2KOrYOu3PRw,4.5,https://www.yelp.com/biz/piedras-marcadas-canyon-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.19,-106.69,#N/A,35.19-106.69,#N/A
High Desert RV Park,Y9PppxJ5LBm8zpZCekbuyw,4,https://www.yelp.com/biz/high-desert-rv-park-albuquerque?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.06,-106.79,#N/A,35.06-106.79,#N/A
A Park Above,#NAME?,5,https://www.yelp.com/biz/a-park-above-rio-rancho?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.22,-106.69,#N/A,35.22-106.69,#N/A
Sandia Park,O057AoFQ5qSr3qoYLXxcOw,5,https://www.yelp.com/biz/sandia-park-sandia-park?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.21,-106.42,#N/A,35.21-106.42,#N/A
Turquoise Trail Campground & Rv Park,5qmO3OfY61N2c_yr8HKsIA,3.5,https://www.yelp.com/biz/turquoise-trail-campground-and-rv-park-cedar-crest?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.14,-106.37,#N/A,35.14-106.37,#N/A
Trailer Ranch,ZdYWj623YVGYUa0w80x6bg,3,https://www.yelp.com/biz/trailer-ranch-santa-fe-2?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.65,-106.01,#N/A,35.65-106.01,#N/A
Manzano State Park,SNiksQOBzY-BIVIvNSp_fw,3,https://www.yelp.com/biz/manzano-state-park-mountainair?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,34.6,-106.36,#N/A,34.6-106.36,#N/A
Chamisa Trailhead,huJulf6fz5Ilf9zuBINIQQ,5,https://www.yelp.com/biz/chamisa-trailhead-santa-fe?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.66,-105.98,#N/A,35.66-105.98,#N/A
Santa Fe Animal Shelter & Humane Society,kxPKrUHLbm-ZUJ9b1ewhxA,3.5,https://www.yelp.com/biz/santa-fe-animal-shelter-and-humane-society-santa-fe-3?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.66,-106.06,#N/A,35.66-106.06,#N/A
Rancheros De Santa Fe Camping Park,u6b3qUb63aTZnvTt1ebFPw,3,https://www.yelp.com/biz/rancheros-de-santa-fe-camping-park-santa-fe?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.55,-105.86,#N/A,35.55-105.86,#N/A
Sandia Mountain Natural History Center,HStffDzzHEHpyxnJZE-wYg,3.5,https://www.yelp.com/biz/sandia-mountain-natural-history-center-cedar-crest?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NM,US,35.13,-106.38,#N/A,35.13-106.38,#N/A
National Parks Yoga,ZtAPtRl8mE8XZsmFLM-k5Q,5,https://www.yelp.com/biz/national-parks-yoga-new-york?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.8,-73.97,#N/A,40.8-73.97,#N/A
City National Bank - New York - 400 Park Avenue,7qGmONE6sPeUGFXesrSBPQ,1,https://www.yelp.com/biz/city-national-bank-new-york-400-park-avenue-new-york-2?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.76,-73.97,#N/A,40.76-73.97,#N/A
Breezy Point Tip,C1xVXLSFUNynM5bJRk3Mpw,4,https://www.yelp.com/biz/breezy-point-tip-queens?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.54,-73.94,#N/A,40.54-73.94,#N/A
Rockefeller State Park Preserve,Sq-GJr1R4_pJmJet2pSf4w,4.5,https://www.yelp.com/biz/rockefeller-state-park-preserve-pleasantville?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,41.11,-73.84,#N/A,41.11-73.84,#N/A
Harriman State Park,NIdH00QbwZKLvwHRu_fdNQ,4.5,https://www.yelp.com/biz/harriman-state-park-southfields?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,41.28,-74.09,#N/A,41.28-74.09,#N/A
Governors Island National Monument,NU0PxRWTYoLKZRTy9JT_jg,4.5,https://www.yelp.com/biz/governors-island-national-monument-new-york?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.69,-74.02,Governors Island National Monument,40.69-74.02,40.69-74.02
Gateway National Recreation Area,TU4ZdSJZQxfpGeKp9f7zQg,4,https://www.yelp.com/biz/gateway-national-recreation-area-highlands?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.44,-73.99,Gateway National Recreation Area,40.44-73.99,#N/A
Central Park Conservancy,KFnr0CGsHQ2ABFHbLNtobQ,5,https://www.yelp.com/biz/central-park-conservancy-new-york?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.76,-73.97,#N/A,40.76-73.97,#N/A
Domino Park,FCdF5gJYJdnqBfYSVs6EqA,4.5,https://www.yelp.com/biz/domino-park-brooklyn-2?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.71,-73.97,#N/A,40.71-73.97,#N/A
Ringwood State Park at Ringwood Manor,AsuLigvrodsbgmGo4tNtRw,4.5,https://www.yelp.com/biz/ringwood-state-park-at-ringwood-manor-ringwood?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,41.14,-74.26,#N/A,41.14-74.26,#N/A
Gantry Plaza State Park,vnU9DTqqjQ5W8v_fq21O6A,5,https://www.yelp.com/biz/gantry-plaza-state-park-long-island-city?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.75,-73.96,#N/A,40.75-73.96,#N/A
Pier 57 ,ESFokRuHmyB54U4b34qTrQ,4.5,https://www.yelp.com/biz/pier-57-new-york-2?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.74,-74.01,#N/A,40.74-74.01,#N/A
Stuyvesant Cove Park,xLQOSr-CZsONwSfBnLDITA,4.5,https://www.yelp.com/biz/stuyvesant-cove-park-new-york?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.73,-73.97,#N/A,40.73-73.97,#N/A
Morristown National Historical Park,usxb_-EtkfBqY1MPDJ_jEA,4.5,https://www.yelp.com/biz/morristown-national-historical-park-morristown-2?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.8,-74.47,Morristown National Historical Park,40.8-74.47,#N/A
Brooklyn Bridge Park,riGhXci7Xo-Gp9gtl5IBYA,4.5,https://www.yelp.com/biz/brooklyn-bridge-park-brooklyn-3?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.7,-74,#N/A,40.7-74,#N/A
Jacob Riis Park,AXTLsGtNfIOfjWRaX4aAqw,4,https://www.yelp.com/biz/jacob-riis-park-far-rockaway?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.57,-73.87,#N/A,40.57-73.87,#N/A
Bear Mountain State Park,MDUVh9N2lifdQ-8BjGmA5Q,4,https://www.yelp.com/biz/bear-mountain-state-park-bear-mountain?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,41.28,-74,#N/A,41.28-74,#N/A
Robert Moses State Park,hO18HMpbEX5rvHIB44ZfTQ,4,https://www.yelp.com/biz/robert-moses-state-park-babylon-2?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.62,-73.28,#N/A,40.62-73.28,#N/A
Sunset Park,tGUT0YuByQDWqvmgofwPjA,4,https://www.yelp.com/biz/sunset-park-brooklyn?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NY,US,40.65,-74,#N/A,40.65-74,#N/A
Kingsland Park,6QuKw1xBiocT2hcmxTfH7g,4.5,https://www.yelp.com/biz/kingsland-park-nutley?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NJ,US,40.82,-74.15,#N/A,40.82-74.15,#N/A
Park National Bank: Charlotte Office,vbTAcO2YnUicYYALaRlBEw,4,https://www.yelp.com/biz/park-national-bank-charlotte-office-charlotte-2?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.21,-80.84,#N/A,35.21-80.84,#N/A
US National Whitewater Center,56HZLqQOcS1FSXqYG-3vLg,4.5,https://www.yelp.com/biz/us-national-whitewater-center-charlotte-4?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.27,-81.01,#N/A,35.27-81.01,#N/A
McDowell Nature Center and Preserve,wD91-ZhvtxQ9AeGp_dHgRQ,4.5,https://www.yelp.com/biz/mcdowell-nature-center-and-preserve-charlotte?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.1,-81.02,#N/A,35.1-81.02,#N/A
Anne Springs Close Greenway,_4vjkw-LjpqQyxU4rHtwBA,4.5,https://www.yelp.com/biz/anne-springs-close-greenway-fort-mill-2?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,SC,US,35.04,-80.94,#N/A,35.04-80.94,#N/A
Latta Nature Preserve,cKL31-a88pFb3nm7e3PG4w,4.5,https://www.yelp.com/biz/latta-nature-preserve-huntersville?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.35,-80.93,#N/A,35.35-80.93,#N/A
Smoky mountain,l7GHpXzildsoMhUHkpnn1Q,3,https://www.yelp.com/biz/smoky-mountain-charlotte?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.22,-80.84,#N/A,35.22-80.84,#N/A
Lake Norman Motorcoach Resort,GAiEhCB2YEvcSREQ3oqDag,3.5,https://www.yelp.com/biz/lake-norman-motorcoach-resort-sherrills-ford?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.57,-81.03,#N/A,35.57-81.03,#N/A
Kings Mountain National Military Park,llDqwIM6_H6bOPaNzvq8KQ,4.5,https://www.yelp.com/biz/kings-mountain-national-military-park-blacksburg?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,SC,US,35.13,-81.39,Kings Mountain National Military Park,35.13-81.39,#N/A
Kings Mountain State Park,5i4lCt2gMRU99zhrJ7WOwQ,3.5,https://www.yelp.com/biz/kings-mountain-state-park-blacksburg?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,SC,US,35.15,-81.35,#N/A,35.15-81.35,#N/A
Kings Mountain Point,iOkTV0sZej7hHX7I1kFE_A,4,https://www.yelp.com/biz/kings-mountain-point-troy?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.45,-80.08,#N/A,35.45-80.08,#N/A
Mallard Creek Wetland,wuLZDXMfi1P9lUhcYQJjaA,5,https://www.yelp.com/biz/mallard-creek-wetland-mecklenburg?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.32,-80.73,#N/A,35.32-80.73,#N/A
Confederate Park,uhsYRJgflAw6ZJgeSSmOgg,3.5,https://www.yelp.com/biz/confederate-park-fort-mill?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,SC,US,35.01,-80.94,#N/A,35.01-80.94,#N/A
Veterans Park,n3zVWZxbKfRhSwWIiOQHUw,3,https://www.yelp.com/biz/veterans-park-harrisburg?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.32,-80.65,#N/A,35.32-80.65,#N/A
Thereasea Clark Elder Park,ka96ehYj5dbFxmWVbCnooQ,4,https://www.yelp.com/biz/thereasea-clark-elder-park-charlotte?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.31,-80.8,#N/A,35.31-80.8,#N/A
Henry Fork River Park,SWs5glg1B6ksqMDRjtZ1Tg,4,https://www.yelp.com/biz/henry-fork-river-park-hickory?adjust_creative=iNzbJb0g8ZkMPdIcvK0S7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iNzbJb0g8ZkMPdIcvK0S7w,NC,US,35.7,-81.38,#N/A,35.7-81.38,#N/A
